cell_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
19,1.5907624,0.5205934,-0.9484767,-0.57176816,0.97027034,-4.7615595,4.5710735,1.782146,-2.7647445,0.7626039,-1.2554425,0.2891404,2.5003572,1.8991235,-0.6703645,-4.216895,-1.4175972,-0.28813156,-7.494056,2.5060837,6.8910213,0.22596565,-0.63928443,-1.906501,1.3812451,3.4038792,5.638403,0.9625347,3.4295256,1.3200837,-1.2546394,-0.2812244,-4.5597377,5.2023,3.8112106,5.656495,1.2729539,4.0341744,-2.281321,-1.6405354,-5.244011,2.8368554,4.219162,-2.5448177,-0.07725398,5.9545403,-0.17996764,-4.619141,1.2405646,-0.1535093
20,4.3894353,-1.461011,-1.6850795,4.371591,1.4416953,-4.652734,2.240164,2.1734667,2.847233,2.3261452,-1.8939667,2.6685615,2.2630622,0.86379755,-0.65875137,-3.0748196,-1.7872981,0.4454624,-6.9504557,0.70056796,2.2306235,3.4693758,-2.6257882,-0.36889908,1.4881418,7.588482,1.0097693,0.79427475,-7.683573,4.09762,-0.90603733,-5.051486,-1.3948897,8.702838,-6.0286217,2.1746743,-2.4479601,-0.09344483,-5.969257,-0.9124734,-5.1322403,6.7608776,0.7122874,1.9983447,-4.3299522,1.5430108,-5.9300137,4.4984937,-0.4088716,4.7364335
21,5.9698367,4.5194354,-3.6847777,2.0816271,3.7503598,-1.9817644,4.604548,5.9700284,-0.41371766,3.3650599,1.5296957,0.8640403,5.993967,5.90244,-3.6134346,-4.1704555,0.24629311,-2.198881,-5.474497,0.01623811,4.157949,3.01165,-5.168398,-2.7791848,-0.64840376,3.094785,3.4109328,4.086414,-4.660861,-2.2519531,-0.3900962,-4.767959,-2.6509213,5.798422,-9.179031,0.05719635,-1.5184151,-2.8773048,-6.8766828,-2.4754698,-9.97901,2.8916368,1.6858557,-1.0071319,-2.876189,2.7011225,-2.164296,0.4668549,-2.6490111,0.4329782
22,4.9873524,0.25899464,-2.0918417,6.0456986,3.00753,-4.295733,2.827238,-1.5114858,-1.7295306,4.103549,2.0206273,-0.6427741,1.3921614,2.2770388,-0.81406933,-1.9710999,0.84976375,-2.2266135,-6.118045,-0.6847894,1.0120846,2.1724532,-3.2498777,-4.134619,-0.5063547,-0.62334895,0.22115168,0.039849766,-2.2610588,-0.2525397,-0.2694604,-2.1272776,-1.9770738,4.7344246,-5.971795,1.8655711,-2.5633073,-2.5522513,0.082540065,3.776736,-7.7045064,6.4311094,4.6905313,0.22082062,-0.088956326,4.4233823,-3.3302748,-0.5685725,-0.25668648,-0.15283518
23,5.1395516,3.1748054,-0.8549394,2.7678592,2.5494034,-2.4582906,0.31887785,3.728696,4.857742,-2.2849848,3.0969644,2.2818205,0.21470083,0.19553256,-1.3906668,-0.73455983,-2.8705525,-4.8470545,-4.895259,1.0587424,-2.0763693,5.000691,1.3378097,0.36107975,6.7437196,0.12196021,0.7158125,1.2746171,-1.1113368,0.094259985,-1.4237064,-0.6531427,0.6148948,-0.33469373,-8.553859,3.9525783,-1.9840964,6.4356465,-5.8262877,-3.779778,-5.675859,4.6351357,-0.54933774,0.9043944,-6.3220825,0.10821617,1.5260723,0.90599895,-2.5230348,-0.53115517
24,3.5970123,6.5463204,-2.4185188,-0.48011842,2.355655,-4.3969226,5.242318,1.7931895,4.663777,1.5942985,3.3749347,-0.6279572,4.8702855,-1.3221598,-1.2389247,-6.049951,1.1260706,-4.1679745,-3.8534336,2.3499897,4.8622375,1.7148886,-1.0148574,-0.06942812,5.243996,0.6798766,6.00704,5.829435,2.153358,-1.7127645,-5.800046,0.71724164,-1.0739925,1.7001183,-3.3903644,-0.25978446,-4.087701,-2.6218069,-1.5401152,2.0226655,-2.3642972,0.99055564,-0.8137354,-1.5062734,-3.3577862,-3.390682,0.73894936,1.6941253,0.637775,-0.7029561
25,3.0704994,2.5863295,-2.174424,4.093722,-2.849044,-3.6785119,2.8778136,3.9626353,-1.9215577,1.2828413,0.17880534,-2.774956,1.5379105,0.7029082,0.3673266,-5.33112,-2.201269,-1.0384675,-4.269161,1.7465819,7.236624,0.25316682,-5.726787,-4.636234,-2.7952132,5.68452,3.327307,0.59719586,-4.9898767,3.6427946,-0.13861568,-2.7452557,-1.9831719,6.5446277,-4.3450375,2.4118912,1.223295,-1.8389734,-4.389585,2.2018423,-7.1066647,7.371991,2.2679505,-0.8765169,-1.964385,3.4431968,-3.765871,1.7972369,2.4885602,3.5537274
26,5.4195013,1.2515997,-4.9453487,5.569975,0.68600494,-6.3946724,3.1883278,1.2559242,2.497157,4.6528363,-2.7816472,2.5335274,3.5606463,4.1692176,1.0195783,-4.38721,-2.7625885,1.5516683,-6.202276,-0.0010881997,4.2818546,2.9201639,-1.2478802,-1.3729603,-1.540938,6.6278176,1.3544105,3.4989111,-6.4432745,3.8878417,-0.8104152,-3.5332243,-2.3603363,8.83338,-7.406149,1.6276159,-0.7706199,0.53052723,-4.2246666,-1.5646172,-4.3608174,7.291869,-0.39982286,1.395827,-4.398573,1.3525108,-3.8994138,3.48402,-0.7524348,5.6339197
27,3.724196,0.7617541,-1.6272898,4.3423176,5.358711,-5.583736,1.6403521,-2.4188836,2.3646212,2.941318,0.052480824,4.9684014,2.1346412,4.678455,1.4405615,-3.2068422,-1.6949292,0.8822181,-5.9179697,0.53962564,0.11815215,2.6977656,-0.70304227,-2.6649005,2.1930299,3.7428987,-1.506768,0.81380427,-10.613362,2.228412,-3.6525636,-3.2734995,-1.4679523,4.284639,-7.154199,-2.3819916,-2.9011273,3.4842625,-2.822647,2.219129,-5.0006714,6.6203957,0.13225077,2.0304413,1.3211231,2.3805172,-5.4958725,5.3673863,-0.2897432,4.9865665
28,-0.8268854,2.6148975,-2.6701624,0.42089373,1.6635314,-9.477738,4.840795,6.119801,-0.37761873,2.356265,1.0195267,2.5522244,-1.3035911,3.0221856,4.1098814,-1.6863533,-1.8857551,-3.1463795,-4.9287634,0.9890366,3.619528,0.92314005,-1.4705324,-1.1521468,3.7108302,6.0655236,2.6757917,-1.055348,-0.35444945,7.9397774,0.34249398,-2.5164666,-1.917008,5.3116183,-0.8376158,2.0054655,0.27890974,2.7773254,-5.973969,-5.8451242,-3.178008,6.4595037,-3.2293444,-3.1661792,1.079101,-0.5880641,0.43733525,2.976152,2.7732544,2.6048625
29,0.009747349,1.7038637,0.7717087,-0.4139643,-0.72246677,-6.214987,2.5108733,5.2512317,0.016776558,-0.12785009,-3.1026053,-1.4988171,5.5669665,-0.6770899,-1.1886008,-4.9354744,-1.1256737,1.0844052,-7.9033937,3.0798368,6.2540674,0.104792856,-3.1101696,-0.038819686,-0.25299942,6.867783,4.545288,0.44364715,-1.8074154,4.950337,-4.529117,-4.3505588,-1.8609736,3.2306838,-2.7866335,1.8324455,-3.9156456,-1.5632632,-5.375675,-0.607221,-5.2551455,4.7671766,1.7298927,-4.128222,0.2999984,3.606866,-2.3764398,4.0314546,3.901789,4.5239573
30,3.4721568,2.589774,-1.7535101,1.6214621,0.76684487,-3.728606,1.8311929,0.9904938,2.1031976,-0.7017759,4.6940265,-0.2983888,1.1900383,1.1484966,1.5702119,-6.9293027,-1.5016309,-4.0400424,-1.2796336,1.2645564,2.854344,2.5500824,-1.5510789,-6.012523,-3.5349486,-3.448924,4.251551,4.663581,-5.9405746,-2.839927,-1.8468972,-0.9500415,-1.9206004,2.1251874,-7.1542025,0.48827478,1.4109484,5.8789806,0.35355958,2.7104254,-5.7919216,-0.038657397,-0.6842221,-2.1633723,-3.100262,-1.1969131,2.6805766,0.46371427,-1.6448027,-7.704079
31,1.6535246,1.9564801,-0.57627475,-0.98734707,-0.17512228,-1.4384373,2.298455,3.7998319,3.213,4.778546,3.0063689,-2.1360528,6.918808,1.344668,-2.1092205,-3.6572485,1.8524667,-1.6113427,-7.330207,-1.6623205,3.912872,0.2992356,-2.457104,2.8943868,-0.11892956,2.024623,2.2649608,4.3144135,-2.7171648,-5.9405403,-2.2884254,-9.12483,-3.6518748,3.54108,-5.326165,3.6913805,-6.8792224,-1.5583744,-3.6698663,-0.018021667,-6.913288,4.759926,3.350921,-1.0966092,-1.9336336,4.192568,0.33485076,-1.6120896,-3.0436733,1.3603942
32,3.2007558,1.149346,0.22760956,9.280481,1.5472376,-5.8371816,1.3933548,8.509981,-0.15754247,1.5377955,0.6557907,0.110506706,-3.9165018,5.789325,-0.78864485,0.3704643,-4.572301,-7.6742206,-5.7796593,0.29085544,-1.0313362,2.6721425,-1.4688858,-4.4417305,0.5592928,4.5230308,-0.001729619,-3.6195602,-1.2843119,4.2813625,0.36156717,-0.94447035,-1.0951279,4.7498355,-6.476266,5.6432605,-0.5112021,3.107334,-6.547046,-1.9588338,-8.999941,5.2314224,-1.4298706,3.4253612,-1.6535023,2.5704668,-2.0874393,0.25517064,-2.9842277,0.27220932
33,9.5233135,0.097849235,1.5033092,7.1842923,2.5412202,-5.6463685,3.705911,3.637699,5.6339846,-1.6522355,-1.5991315,-5.4384384,3.1254885,-3.397784,1.007448,-0.64157605,3.0555534,-3.971761,-8.133357,5.1962,5.1575155,2.5595665,-1.8969432,-2.5985334,7.417288,2.0579128,5.140481,3.4233835,-6.1482854,0.57670486,-0.5036863,-0.9822872,-1.6300459,2.2204297,-9.006617,3.8500419,1.288925,3.6852636,-0.0035268166,0.742744,-6.3765063,4.573386,2.247161,-0.100804724,-3.8776674,0.49904764,-3.1276178,-2.2401865,-1.6126552,-0.54083526
34,1.8898426,1.5957972,1.8518606,0.42674977,-0.4675644,-3.735996,4.9810076,1.5703859,-3.469663,1.9046907,1.8984965,0.023307877,2.251679,-0.050716124,0.115101114,-3.6600616,-1.6033889,-0.18107238,-2.8669815,1.8859708,0.5138024,-1.3706064,-5.3962483,-3.4608545,-3.200845,5.1648993,2.605171,0.85947657,-5.864853,7.3042507,1.3848649,-2.230624,-2.1950727,3.247131,-3.2058058,0.72050315,-2.2536886,-2.4995341,-2.8875139,1.2705545,-3.864256,5.6778936,6.9106336,-2.105022,2.5520997,5.357172,-5.0661354,3.9724486,3.932755,1.6410568
35,2.5758896,4.549142,-1.1957707,2.7181618,1.8377551,-4.819389,5.0030932,3.388884,6.97594,-1.5955948,1.489336,-2.4671683,-2.448578,-2.4877267,-3.167492,0.1912485,3.4132717,-0.61848813,-5.8367586,4.4570274,6.6145067,-2.0746257,-1.1254432,-0.80838764,-0.91783977,0.47346002,6.339973,-1.3924379,-9.09386,5.1405673,0.82508796,-6.3171263,-4.4275064,2.4442248,-4.0115104,2.0356662,-1.3212168,-0.5229319,-4.4169083,0.68848044,-5.1574597,4.164584,3.0153997,-0.18448506,1.6338392,2.9120448,-2.1641817,1.828403,0.6246652,1.642504
36,3.400285,-0.029501412,-2.0878131,3.6139903,-5.019342,-3.7358036,1.4350796,2.9022074,-1.3324871,3.2442293,-1.153295,-4.0149717,5.7859454,-1.8525279,1.450341,-6.2463064,-3.6713789,2.75622,-2.8239858,0.37981024,6.2597904,-0.4861888,-4.72166,-3.9658768,-3.7629423,4.0090933,5.518356,2.1269095,-2.4917088,5.329789,-4.126056,-3.1045675,-1.0207382,7.7817273,-6.1004333,3.62288,2.3286498,1.2676936,-4.6958075,2.6852543,-6.476356,5.362467,2.9350574,-1.784044,-0.7683971,2.627479,-3.9862578,3.3984556,1.8322167,6.4535213
37,3.7065911,-1.6423466,0.15601611,6.99108,1.2225703,-4.129496,0.74121773,3.5118263,1.5260305,-4.7653155,1.9100202,-2.626607,0.30909193,1.2493949,3.199324,-6.8073697,-3.9863892,-2.7693353,-4.888299,-1.1722146,0.5321561,-1.5725116,-2.9299855,-1.9920281,0.04249604,3.5354033,5.0775023,-1.947239,-2.692882,3.2091115,2.4057195,-3.8581517,-2.7903867,1.3747721,-6.1642137,4.948879,-2.4443958,2.8127127,-4.596406,0.4058328,-5.523064,6.2389765,0.38351,-4.8957095,-1.5189947,-0.93163455,-2.9813886,0.16773146,1.6195247,-0.15925328
38,1.8007447,1.2908177,-3.0943038,1.583009,3.494971,-5.70203,2.3012676,6.5786505,2.5896494,4.52505,1.244308,0.059192616,1.1510212,1.3055084,-0.9467762,-0.30099967,-1.3989614,-5.4617243,-7.659532,1.7812638,6.6606264,2.9374099,-1.4555054,0.6992888,7.7858005,-1.0529326,5.4005837,-0.39709282,3.6238797,-1.1181685,-3.0972042,-4.5217333,0.19507456,3.7987542,-1.5756768,5.1750298,-0.1310567,4.5760117,-0.4096217,-1.6543378,-6.3270383,1.8816704,-3.168273,0.19453353,0.7921958,1.284611,0.43223947,-0.84471637,-3.658239,-0.480764
39,1.7507674,3.05937,-1.3960332,4.080611,0.004038051,-3.528379,4.2019916,1.1086046,-2.5890758,3.6809115,2.5283656,-0.11063233,2.3759708,3.1559002,-0.9879223,-4.6871853,-0.45931616,-0.07658121,-5.394947,1.5999321,2.1756475,0.55230594,-4.627428,-4.260764,-2.6857932,7.569668,0.5876481,5.568507,-3.45361,1.5005959,3.3659618,-0.14368328,-4.0794644,3.8731334,-0.49491394,0.13260399,0.2768928,-0.81495667,-2.8732786,1.6067895,-4.286604,2.9533975,6.877974,-0.6266974,-0.32275325,5.03137,-2.7040014,1.3564345,-1.8432791,0.061628215
40,4.2161784,-2.0798557,2.8258755,2.6233366,1.6212119,-5.336252,4.204537,0.4786215,2.7974467,-2.7356439,2.1419668,-1.9839227,0.9116749,-3.1012065,-3.9622548,-0.14670524,0.95322907,-1.2321589,-5.4475074,1.5205536,1.9229945,0.98548037,-3.39175,-4.284388,0.9394585,2.118698,4.7418714,2.9029894,-6.1348386,2.5187604,3.4035227,2.5110586,-6.16075,6.480484,-1.7362521,4.1850266,3.7304015,7.02779,1.6343107,1.2667135,-1.8416848,4.717133,1.0231314,2.5913708,-5.6099734,-0.27243242,-0.33397454,0.7976167,-1.7528077,-4.918732
41,1.2541643,1.4777331,0.30442786,6.5097814,1.3488113,-4.6707106,2.3630605,1.0589043,-0.5037219,0.045964755,2.3794725,0.44815904,-0.78241515,2.2435772,3.2701535,-3.6810427,-2.138029,-0.62184525,-4.106015,0.46049258,-1.6567745,-3.2421622,-2.5710003,-4.811527,-3.600948,6.0477476,-1.7811843,2.8949769,-5.8743253,1.0483911,4.118269,3.1059701,-5.0687103,6.7733307,-4.4404516,2.2463953,2.0909998,1.0500853,-2.2066264,2.7877796,-5.8005056,6.4425006,5.948876,0.6705194,3.4295745,3.7798057,-7.3756847,2.1597989,0.11921857,0.4574134
42,4.988342,3.8774416,-0.7246159,8.209938,1.5439879,-3.3077917,1.8647165,4.1604037,3.9523764,-1.3315245,-0.41777208,-3.478028,-2.466732,3.617026,2.415549,-2.7240908,-4.263428,1.5195857,-4.7643876,0.53779465,-2.9741805,-0.05070432,-2.269578,-0.119005725,-0.93492484,5.7998767,-2.8849556,-1.9493743,-5.005215,1.462102,-0.4724944,1.0295655,-0.39994103,2.7067091,-7.317469,4.1616774,3.711222,5.282223,-6.2731733,1.5163827,-7.321622,4.3083367,3.5464933,-1.6767689,-4.889832,0.84673643,-5.688418,-0.8008651,1.3119264,6.1255755
43,1.8461109,2.7685664,7.3272038,3.1127641,0.9441809,-6.627527,3.1137774,5.330212,1.0762606,-0.38429764,0.8346945,-4.392952,2.2115462,-0.78585935,-0.6443867,0.0532065,4.4273114,-0.3872998,-8.298489,3.8353276,5.1610103,-2.5898085,-3.6159995,-0.33187434,1.0907834,7.0364265,4.6548996,5.3819737,-2.1077483,5.6233344,0.21926424,-1.0317485,-3.0857284,2.209876,-0.1570511,2.0059402,0.10647288,-0.48481804,1.0712258,-0.36243865,-2.4911983,3.3455386,6.0204678,-1.0346617,-1.1412706,2.8586855,-0.24395783,3.3642967,3.4979947,1.4442897
