cell_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
344,-0.14574724,0.9160234,2.6980472,-3.1852775,-5.9787283,-1.78242,-1.150057,-4.9568224,1.0662192,1.80803,-0.32829204,-7.49862,-8.962373,1.2075566,7.6581125,-1.9098984,-1.0921901,1.9017848,7.876659,0.66742563,-1.312037,-3.3503559,-8.238269,4.441719,-2.1400461,-9.712577,0.06450685,5.770507,0.22291936,1.3109365,-2.813191,-0.43473592,-11.188171,-0.37003908,-0.9853119,5.793348,5.7575183,4.967071,-2.561605,-1.7397584,-5.311262,8.621644,-4.5548334,-2.0329263,-3.9383502,-0.68042916,-2.0904148,-0.77036,7.011666,1.9472792
345,-7.986139,4.571602,7.308604,3.1896517,1.5778731,-1.0458812,-0.014580057,-2.0071113,6.585368,-1.7199196,-3.1458342,-7.026942,-3.9094963,-3.3526597,0.2841811,1.0145198,-4.9308033,3.5517786,9.057547,-4.0994825,-5.399329,-1.7674198,-4.4141293,-0.067296565,-8.345226,-12.321047,3.3502119,10.700423,-2.3839214,0.9315411,4.433596,-5.8051157,-6.0509677,3.8837614,-3.9776828,5.183159,6.84174,1.544334,0.36216202,3.3278065,0.90365237,2.4536629,-3.575661,-3.9664848,-1.4701594,0.46745765,-0.81681377,-1.2111549,-0.5530703,-1.5045767
346,-5.553719,-1.1513524,7.5494943,2.992894,-4.446647,2.3053436,-4.455893,2.025405,5.0753355,0.68975353,-2.5012307,-10.142818,-1.5712361,-1.7941144,5.626423,1.2675837,-4.3034124,-0.91689956,12.613593,0.8251039,-1.8634079,-1.7142403,-6.999264,-0.62907064,-10.676095,-9.293057,-1.8559633,9.513062,1.3354065,-1.2320867,1.4479009,-1.254901,-6.2326746,5.0695553,-6.2545266,3.903475,4.6895127,3.4191022,0.6290358,-1.2953191,-4.9192147,5.553252,-9.491643,-3.6165118,-0.9621377,5.788981,-0.57058614,-2.158888,-0.24074185,-0.7897982
347,-2.1294186,2.2516484,4.6714096,1.6678914,-6.706162,-3.7529724,-1.559843,4.3461924,6.144607,0.48384792,-2.4251695,-8.210392,-4.085541,-0.18078789,3.517133,-1.5380586,-2.4996545,2.0610595,8.953856,2.4961545,-5.186885,1.4036473,-9.756722,0.52382225,-5.6309304,-10.737595,-1.8263602,3.5331736,0.55562323,0.12616055,2.589892,-3.0935216,-7.3506083,4.1416936,-2.8883631,7.7817492,6.424718,0.9154025,-0.81984794,2.930257,0.44017786,5.573354,-5.9135585,-4.1497464,1.2126918,0.32577837,-2.494844,-1.6507131,3.4755943,-5.6667757
348,-3.683143,1.9945046,7.4274216,0.110582896,-4.147588,1.1685795,-1.168064,0.19763954,6.720939,-1.041789,-5.4454365,-9.982338,-2.7907374,-7.445682,6.008659,1.3385959,-3.5622308,-3.8957045,14.591426,-0.66039693,-2.4387605,-1.8678963,-7.930062,0.5162643,-5.8820662,-10.21437,-0.34578347,11.554703,1.960455,0.8993416,7.588643,-1.9550016,-10.492086,2.1977806,-3.7696896,1.7889434,8.081523,3.025207,-1.9879129,2.74455,-0.44367072,1.7593737,-8.926549,1.6618702,2.881723,7.059262,-0.10277704,2.4703195,1.8885367,-4.4330597
349,3.6151588,1.6473558,2.561516,0.33807185,-12.094723,-2.6422172,-1.2002035,4.0306816,0.06897069,2.2963395,0.46710673,-7.1622734,-5.5408673,2.4809628,6.023711,-4.8784223,-3.6773605,3.2602332,11.017484,0.56276995,-1.9768351,-0.1596815,-10.056529,3.922836,-7.907672,-9.647009,-1.5052305,4.5253673,1.1063298,-0.48922697,-0.68788683,0.5044653,-9.846908,3.2574425,-2.564194,7.5119734,2.6733725,4.5558386,0.33121312,3.6132057,-5.6700926,6.442291,-3.2033522,-3.4803417,0.18552992,3.9003618,0.8042175,-0.4452514,5.823184,-4.6061606
350,3.428758,3.7717516,1.7822945,1.8516408,-7.889065,-1.6697437,0.5388887,3.7827408,3.138369,0.9741352,1.0305843,-11.207371,-11.447838,-0.5785484,9.151929,-7.5976734,2.0292485,1.7526727,10.181185,3.1063898,-1.1406943,1.4992837,-9.4147215,2.2743583,-7.251353,-15.784082,-5.1398344,1.6588702,-2.980811,1.3844695,-0.53327227,2.0413032,-6.183127,4.8897142,-4.0826964,9.545731,0.6472278,4.1866484,-0.5871579,1.5304923,-3.018957,6.7969317,-3.4483728,-3.9684277,-5.0943375,-0.4448479,-2.8645434,-1.9417856,6.194173,0.189351
351,-0.51905996,-0.3445201,4.1343784,1.3211793,1.9882958,5.3597417,-1.8949671,-3.0265818,1.7982922,-0.27218765,-2.747791,-7.5596104,-3.3505898,2.0950649,6.6690836,-0.80031973,-3.037636,3.2847714,8.687894,-0.4613355,-2.7466226,-8.045824,-6.878384,-0.6725901,-4.5737977,-9.126145,0.6554526,6.1701093,1.9650791,0.8947947,0.8723613,-1.3252485,-7.216837,2.0822346,-3.5328066,2.0931134,1.9297165,4.247844,2.6612003,0.37568125,-5.4593,1.7700789,-3.7271118,-5.3862553,-8.833707,-0.47815204,1.154486,-5.0641236,6.67789,2.623616
352,-2.4480278,-2.685955,6.9544344,4.4390016,-3.8136382,0.8998696,-4.5702085,1.35979,2.7862694,-0.84345835,-3.609951,-10.121095,-1.3940784,-0.8329475,9.544708,-1.973012,-1.6483178,2.92002,12.965472,0.50367945,-2.2103055,-0.35987854,-8.666773,3.1424286,-6.949785,-10.271141,0.09997443,7.039422,2.6771295,-0.25132278,0.8014217,-0.89629275,-10.920003,1.7374046,-8.021306,6.9868817,4.9827094,4.346174,1.2181109,-0.5641994,-4.764338,4.1937914,-6.0464673,-1.5802393,1.2063866,3.6305,2.2485223,-4.1827235,1.7332324,-5.0587764
353,-2.5932426,0.8082624,5.685308,0.21892302,-8.056991,1.0152262,-1.8669628,-0.6724423,4.0104733,1.6671101,-2.6019425,-12.440837,-4.5036635,2.4078758,6.960889,-5.3774686,1.2881857,0.108348615,4.6905026,2.2253976,-3.9494874,1.5779952,-5.856122,3.3462317,-4.2890615,-12.776166,-3.7827425,4.8641987,3.9046836,-0.1761033,-1.2748148,0.97270614,-10.241096,3.923563,-4.393995,7.039009,3.304665,-0.41417965,-0.39751792,0.42821905,-6.7663507,4.505486,-2.25035,-5.149111,-5.271188,2.742148,-0.21560605,-1.3435863,6.532367,-3.8270009
354,0.13211694,1.0534927,0.505947,-2.4423783,-3.3552623,-2.6777744,-2.9452772,-1.266186,0.8680383,1.5463169,-2.2521574,-5.4825754,-7.099469,3.3466272,7.661618,-3.56388,0.15191904,1.4385409,8.683575,-1.0657978,-7.2365294,-4.7315507,-4.82227,2.879704,-2.988796,-15.3078,1.2024359,0.7890763,-0.7575908,0.39156032,-1.672545,-2.1608384,-4.827156,0.29833958,-0.044896778,9.725398,-3.089627,1.8508507,-2.6996336,0.29346517,2.4409785,6.4543276,-4.8957996,-1.688789,-9.229585,-1.0292182,-4.311972,0.12053949,8.810131,-0.30928126
355,2.3359222,3.7031455,-0.7734142,-1.3772745,0.09605246,-1.021309,-0.8790941,-1.9565884,-0.67670053,2.5886638,-0.37030706,-8.498845,-10.167902,1.3707932,7.3344088,-8.235382,-0.68608844,-1.6227738,4.8624372,-1.346158,-3.410871,-4.8685775,-6.7201443,5.720197,-6.160494,-9.976139,-1.9704785,2.0311255,-1.6485918,1.3724397,-0.7956173,1.5877198,-11.69499,0.5263779,0.41089198,1.6594273,1.182542,0.5198402,-1.9356371,-1.0468674,-3.0875323,5.449921,-3.8847773,-1.9449625,-7.734874,-1.6158452,-1.0942564,1.6891526,7.2144337,0.23798776
356,0.13564081,4.095984,1.3594646,-3.7163591,-4.297897,-0.23834692,3.5096917,0.25951645,-2.0866175,4.3210483,0.020894706,-10.932656,-8.563458,1.6476719,6.1854014,-5.6317697,-3.0474765,0.1785568,7.745242,-1.5409025,-4.25476,-3.5527208,-9.902565,1.200412,-8.191455,-10.665723,-2.1604745,-1.2426882,-2.7895858,0.36263698,3.1307979,1.9283429,-8.212575,3.9613206,-1.3115402,5.6349974,-0.79804933,4.137558,-1.7150246,4.2673717,-1.909294,5.7261367,-2.1702247,-4.320587,-3.867374,1.6783898,-1.3540074,1.9915377,6.833759,1.920246
357,0.6072306,1.5183847,2.5290873,-0.4436245,0.16899502,1.5935824,-3.3996131,-3.8851953,-0.42572057,-3.345112,1.0081276,-7.2751207,-6.229951,-0.4972429,4.7333665,-5.294775,-2.4278915,5.6894293,9.323028,-0.6951849,-4.6474967,-5.2447076,-3.9981818,1.4414879,-2.6994278,-10.359481,0.29091966,0.4250167,-3.1344182,-3.3917534,-0.7437773,0.7043861,-10.396516,0.61177796,-6.291746,3.1458926,3.1120343,2.0152752,0.7784713,0.14562179,-4.648229,5.104269,-5.2619696,-2.5760078,-5.6116376,-0.39953986,1.9425156,-3.7256842,5.6868334,3.0480917
358,0.27820873,2.0420823,3.7330482,-0.22183225,-4.759212,2.5280166,1.3335776,0.048537392,-2.014383,-0.82410425,1.0378529,-4.2191677,-4.522119,-1.7530932,10.677845,-4.603779,-3.6246161,5.62629,9.24853,1.2116965,0.10330033,-1.4901179,-8.739465,2.5720513,-2.8552,-11.765681,1.0090499,5.986725,-0.8943862,2.4234705,0.51772755,3.3098724,-7.1251583,3.413787,-5.8032546,5.100692,2.3028874,3.3937979,-0.892411,2.2919514,-8.9719715,1.8515952,-5.176335,-4.487206,-3.5053124,4.8953257,-0.7990438,1.3264543,6.0229163,-1.3117089
359,3.9686024,3.1065185,3.512517,-2.7835507,-4.551843,-3.0868382,2.8357384,-1.5519414,1.5501575,4.412852,-7.3701873,-9.170248,-5.1398396,3.9593625,6.2805147,-2.4895492,-0.09615455,1.8730065,9.906689,0.16057087,-2.1792712,-1.7425467,-9.255075,3.4811945,-4.666783,-9.496323,1.1962984,1.9403633,-0.8354689,-0.40329915,1.5985482,-0.10516548,-5.954265,2.5838642,0.93491477,5.105863,-0.016783196,4.4016833,0.60688186,2.4206502,-2.4145517,6.3948555,-3.9508436,0.77220887,-1.1515101,3.379922,-3.0524783,3.1018968,8.46774,3.7963412
360,-0.25527775,3.3058684,1.9608123,1.6690372,-8.798923,-3.897676,-0.26951095,3.435013,2.6226726,-0.6626667,2.767243,-12.586687,-11.20244,1.1301943,9.039232,-6.3473873,-0.5249999,1.929692,8.585386,-0.26089498,-6.446996,-0.850485,-9.256966,1.5357919,-6.417988,-13.289318,-4.783321,3.1265957,-3.64033,0.6934246,-0.30606243,1.486501,-5.8133826,4.3445873,0.24165715,8.838746,2.3448405,1.9936327,0.81837,-3.2807472,-6.7689404,5.968255,-5.0529904,-5.435051,-8.338309,-1.7820461,-2.8617854,-1.2472941,4.1152225,-0.15339334
361,0.15417446,-0.63867384,-0.043553557,3.6961546,-1.7947072,1.6675915,-0.85938156,-2.6858711,2.8842328,-2.5431192,-1.244986,-9.655708,-6.52313,1.6732821,8.088818,-5.965713,-4.5228176,2.693795,4.811196,-1.7531075,-2.5931501,-4.576861,-7.9459257,2.3061538,-5.315227,-10.714716,3.3187304,4.326482,1.7987897,1.7191466,-0.49745083,-4.0303903,-6.272586,4.357261,0.33342803,4.7426524,5.6458745,3.4632785,1.2159907,1.1995215,-4.454422,3.13175,-3.9655428,-2.436325,-6.3435235,-1.9665967,2.7354748,-2.641634,5.8137016,1.8128738
362,0.63698816,-2.3299496,-0.18850522,1.3442186,-2.751279,-3.274462,-3.7705617,-2.0841832,-2.1671762,0.3342187,-1.9807695,-13.292829,-5.3604026,0.48853692,7.025908,-0.61866134,-2.3954136,-1.0791637,6.414913,-3.3447435,-3.977282,-5.0872173,-7.313735,1.6262065,-3.350479,-8.259503,1.3180791,-0.9030911,1.494733,1.1191394,-1.7898344,-2.0205822,-10.23828,2.5087483,-3.6237638,3.9532197,0.17821705,0.22426075,1.1477954,0.03435344,-3.690747,5.6393666,-3.762026,0.741724,-2.692033,-3.5660038,-0.9410911,-2.0812535,6.9186993,0.4967039
363,-7.6525245,7.7360706,7.327272,0.21773884,-4.608136,-0.9227478,3.7681875,-1.9614245,1.1164476,-2.505176,-1.813549,-7.942455,-8.20698,-2.2143939,5.9377947,-4.53376,-1.9910376,-1.8571012,9.452685,-6.45247,-4.160936,-0.13793772,-5.2474127,1.7617629,-1.1503379,-13.3412075,-2.7831464,9.266234,-1.652858,2.4269958,3.7538161,0.44122192,-9.880489,4.495444,0.32905242,3.0290835,9.01617,1.7500234,0.39865193,2.3395798,-1.1082578,6.5141697,-4.9081726,-2.873015,-0.49921775,-2.1433165,-1.0157064,3.5852513,6.563828,-4.318191
364,0.5777809,4.1925006,3.6670256,-0.97228163,-4.11484,2.2146332,3.341145,0.6777514,3.0115838,-0.35247794,-2.4789615,-5.5860686,-6.6253386,-0.23409711,8.0713825,-6.898185,-1.3090111,0.049801968,10.22065,1.0411639,3.2644396,-0.11996779,-7.617851,2.4109356,-2.1153023,-8.855195,-0.8149106,4.755345,2.0935857,1.2144871,1.6076351,2.1334062,-5.281316,3.109138,-1.8281045,3.6268008,3.9524252,6.3585844,-2.2970603,0.73090315,-3.653805,3.7718632,-5.9885845,-4.4234595,-2.1420462,6.3600626,-2.0008276,-1.4593724,4.976087,-1.6342934
365,-0.5861608,1.3310446,1.8633446,1.9510247,-5.6060495,-2.3391824,-0.11262791,0.83497256,4.1993437,2.0992625,-0.7433897,-8.381659,-6.340774,3.3306224,6.153445,-4.0794916,-2.4601488,2.7452064,10.101041,0.21030393,-3.2103703,-2.3736444,-8.174627,-1.3478692,-9.094593,-11.165921,-6.4154305,6.4663763,1.0059223,2.9655862,0.65202236,-4.529102,-12.096007,1.6998005,-0.7004646,8.635749,3.1263108,2.1832385,1.0134933,0.05868195,-0.7507482,5.1690197,-4.7874794,-5.015318,-6.9608865,0.28419042,-1.642871,-2.0886922,2.4323542,2.0608227
366,-0.17925051,2.0352204,2.8132355,0.439222,0.17959854,-3.7905505,-4.926544,-1.556318,-0.92112327,3.6827605,-3.5210433,-12.543681,-4.169965,2.6806195,4.1960998,-2.9617822,-0.8215715,1.4367714,5.7488136,-2.2200358,-4.525651,-5.571655,-4.202652,1.7741618,-5.384882,-8.24621,-0.19580454,0.56451917,0.7779128,-4.1572413,-4.4358144,-2.818658,-7.9054112,1.685686,-3.798231,4.459705,3.9931872,0.040452927,2.1253755,1.9424244,0.1965668,3.9948158,-1.5529027,-1.5143644,-3.8847265,-4.2607036,2.476556,-2.9971702,2.8543706,2.3494816
367,0.41229594,0.86747915,-0.5795743,1.2670778,-6.8982205,-1.5591817,-0.2466252,2.6120818,-1.2152637,3.7516074,1.4036611,-9.6924515,-8.447047,-1.9532577,11.230139,-2.1548364,-1.3647547,-0.41605657,9.14628,1.2238147,-0.50899243,-1.5219116,-7.886206,0.6619444,-6.879439,-9.766597,0.07755422,5.202783,2.3792617,5.6263275,0.46298894,-3.6063633,-6.757501,1.2147994,2.6090407,5.5102997,2.1596193,1.0025915,1.3393296,3.8817966,-2.6807055,5.932732,-4.535019,-2.5480316,-4.657535,0.618983,-4.5950537,-0.058463655,4.545358,0.039859004
368,-2.4070067,0.7694276,8.384661,4.5403824,-9.035374,-5.686562,-0.628228,3.8999002,6.9496017,-1.4339672,-3.1779609,-7.0820436,-3.8905454,2.7588582,7.9624786,0.9872173,-1.5381104,4.023102,6.044611,1.5479685,-4.550177,-1.2174754,-9.507177,-1.0132807,-6.938183,-14.65038,-1.6002686,7.290794,0.7416929,-0.9519908,4.7270575,-5.4887376,-7.5526967,7.1133385,0.51438034,8.799786,5.380565,3.5471997,0.14952798,-2.1240816,-0.9958572,4.829819,-5.4343905,-1.9315432,3.6124928,2.8926377,-0.23620346,-2.183351,4.502188,-5.42659
369,-4.288248,3.6275306,0.7056271,1.3150989,-6.0586824,1.3119397,3.0213532,-1.4619768,-1.521339,-0.050872583,-0.69519967,-9.729136,-10.684613,0.78591716,13.293294,-5.111101,-3.7292912,2.102496,5.2859592,-0.11373716,-5.114506,-3.9084399,-8.716732,1.5580665,-8.10284,-13.0975685,-3.8698018,2.4014237,0.14955561,1.163994,-0.2263383,-1.5763785,-9.954071,-0.1575831,0.54306716,5.7073803,0.25170475,0.3544295,1.1301547,-0.6050014,-2.7430346,5.418431,-0.6597641,-2.2256103,-8.923466,-1.8070478,-0.95410347,-0.5474352,9.510552,-0.9818677
370,0.6493192,-0.4948271,0.7415122,-0.4724827,-2.8388588,4.908071,-0.60104203,-1.578487,-0.8274146,2.4887536,-4.343402,-10.119649,-5.3552704,0.1997144,8.189547,-3.6873672,0.37258732,1.801712,8.361184,-0.4046391,-4.216918,-5.0679336,-9.8298855,0.78702503,-7.090653,-13.591674,2.4453192,0.6980746,0.53973776,0.1568074,-2.5106316,2.9464285,-6.8293276,0.17879213,-2.9071655,5.053117,-1.2535577,7.594338,-1.5163639,3.7854743,-4.765702,3.42241,-4.5388126,-2.93055,-4.9213824,0.30789357,-2.7189221,-1.3053093,7.3937726,2.043311
371,-3.7023504,4.312921,6.036463,2.0066128,-2.3838263,-3.5108078,3.5203197,1.0426625,5.6579657,-5.368978,-6.550245,-9.308766,-11.01305,-0.7875275,2.4335659,-0.44234815,-4.9650054,2.3809564,14.741956,-0.16370176,-8.685866,-5.354772,-8.261668,0.9173157,-5.6977243,-12.927749,-0.2749997,9.9877,-0.8386389,-1.0391917,8.662121,-2.762345,-6.382806,3.5381148,0.71962875,2.786328,9.064753,3.9636872,-0.27828333,-1.1580203,2.2627206,2.4142437,-1.3584375,-3.6266096,-2.5553148,-1.5235394,-0.33253726,-0.54405063,5.0511613,-5.8198395
372,-4.974274,0.46543917,1.8218325,5.2352104,-2.8638756,-1.2297045,-2.389251,-0.0516748,6.425212,1.3258017,-3.880358,-11.30062,-7.264236,1.6464164,9.313647,-3.0881596,-5.4931936,-0.4406671,6.5279746,-0.14475915,-0.26608285,-4.985329,-10.897474,0.43516478,-7.4306726,-11.004666,-2.3144116,8.7642565,2.9007964,1.7937807,1.3871555,-9.489977,-7.323971,1.5768468,2.735014,9.223121,4.5874004,1.572306,1.5790005,0.20817481,-0.5516294,1.8345871,-4.4081154,-4.4104066,-4.3201365,-1.0965347,-0.8857322,-2.731456,7.597902,-4.5746927
373,-4.5819535,0.051397186,-0.06331665,2.7182283,0.38690525,-1.690559,-1.0040306,1.1057494,3.315493,1.9486306,0.37477297,-12.881007,-5.997738,5.0444326,10.197496,-3.105871,-2.041195,0.18812026,7.3846164,-0.30846313,-3.147791,-4.7624245,-5.633946,0.77338165,-9.673432,-8.186728,1.7662789,1.2069744,1.3144956,0.9224988,-1.0922362,-7.2388735,-7.7064986,1.6633509,1.7755713,7.4199347,0.98268175,-0.007920245,3.8838353,-1.1062942,0.17473103,5.599945,-3.6107259,-4.5709653,-7.784281,-1.8577491,0.2785347,-3.3105366,3.5440814,2.4648993
374,-5.0697775,-1.3441824,9.853404,2.1138346,-6.3399954,0.3033422,2.7404575,-3.9092898,1.7113636,0.78942674,-1.449164,-11.528939,-2.5026028,-1.0515575,5.2639213,1.1144146,-2.4459555,0.98326933,11.611454,-2.616784,-5.5314407,-1.5789794,-8.272972,3.9612906,-2.3797295,-13.107259,0.14707008,3.9568431,0.78462666,-3.0501356,2.2796507,3.1213322,-4.589927,2.1415353,-8.403784,2.6788046,5.0588512,3.471697,-1.683063,5.217845,-4.715999,9.146593,-7.155226,-1.9509516,1.2535182,3.803736,2.680542,3.3580875,3.4392428,-6.354764
375,-2.4563742,2.4777253,4.3534546,0.6943277,1.3865349,2.341398,-0.21957108,-4.165354,1.8227167,-1.5677207,0.111370474,-6.699017,-6.1505165,-0.5534197,10.10585,-3.9545808,-5.8252354,3.4354105,9.770749,-0.59100026,-5.85479,-4.425886,-5.35479,1.7125814,-3.8758895,-10.489519,-2.0902355,3.649679,-0.49732167,-1.8595237,2.0528026,-0.008099814,-9.531003,1.5628198,-2.444478,5.665301,0.7252227,3.6651306,-0.80693334,-0.98037267,-2.9664965,6.3964763,-3.9273977,-3.6406598,-5.80932,3.3326607,-2.2488043,-0.10098426,5.765579,2.790025
376,2.1803715,-3.4631627,0.29791677,1.6255487,-2.2703142,1.731698,-2.9089847,-2.0212543,3.5416944,0.56949836,-1.6475173,-11.529759,-4.4163656,5.0823226,7.20147,-1.2305778,-1.9501365,3.9159667,9.177336,2.8593097,-3.767458,-9.305363,-6.988689,4.30936,-8.032621,-8.005918,4.1930656,3.335371,3.181936,0.3037438,-0.10279896,-1.1922313,-6.2806907,3.9303277,-2.6399171,4.03335,-0.24623829,1.675521,3.7235115,0.4916824,-3.90999,6.5553994,-2.8203547,-2.2393782,-10.680883,-3.822346,-0.36847898,-0.19929862,3.8181384,7.2293034
377,0.43249112,-1.1387194,3.634614,-2.3498852,-5.7094746,0.30750692,1.0322438,-0.30251497,-2.2724893,-1.7716268,-1.4645687,-10.244884,-5.2949185,0.35773295,4.521367,-2.339081,0.40645173,-3.0439365,8.093877,-0.71309406,-4.3580275,0.5498915,-6.838099,2.4772685,-4.4400816,-6.140746,-0.27200195,3.6103463,1.6522604,5.3236413,0.90876234,1.3391924,-5.71063,0.69334334,-1.6686773,3.4686887,-0.7206728,3.2395558,-0.020746369,4.2879725,-0.8820678,6.584558,-7.762642,-0.056251742,-3.0012567,0.7984917,-2.7570994,6.3915696,8.131955,-3.8031743
378,2.66409,0.9036962,2.483845,3.6360161,-3.1905603,0.11153776,0.8725869,-3.1009803,-1.307438,2.7289457,-1.227067,-7.452478,-9.448881,0.34270656,5.5250235,-5.3957887,-5.069627,2.3400586,4.3820844,-3.2099023,-3.3075106,-3.4811158,-8.31568,5.9931073,-6.7151327,-5.559009,3.1452708,3.6243882,1.6220539,3.3807452,0.34713212,-0.28200513,-8.352928,5.7085323,-0.9474772,4.6338863,2.86816,4.7810245,1.0422655,1.5683964,-7.8756695,8.122418,-4.2879705,-5.5875306,-3.4362617,-6.3777304,-1.7918099,0.6904226,2.541075,1.1869515
379,3.4196599,-1.9862798,0.12468176,2.401856,-1.2587045,0.1994847,0.41496825,-0.87905675,0.3560617,-0.90525395,0.43292177,-7.461271,-6.8873324,1.6537133,9.074968,-3.670505,-2.2393522,5.5142426,12.642368,-1.1592218,-4.3820314,-5.987783,-7.5963798,1.1143591,-5.4081683,-9.512741,-3.487686,0.34197882,0.6564944,1.3966994,-1.0275353,4.6425266,-4.9810786,1.7503847,-2.8161147,8.526749,0.96022356,3.3371596,0.8729882,-1.4067626,-6.3203907,6.154516,-6.079741,-1.9553772,-11.856815,-1.7034398,-1.8533653,1.6416463,7.5747876,-0.36276823
380,-0.2740163,2.3741808,6.2570157,-1.3868978,-5.845121,4.4226313,0.37215775,-1.8568588,4.005853,-0.3462499,-1.1185008,-8.604657,-5.809342,0.55264187,10.586179,-3.2665849,-2.19971,2.137634,10.805082,-2.0109298,-2.5107048,-3.5856595,-4.724326,1.5162982,-4.4935594,-13.068114,0.52485424,4.649447,2.8775692,-0.12801768,2.5391514,0.1654862,-9.846237,1.6233853,-3.3418536,3.4641774,0.6863779,1.5770144,-0.8528605,0.06563394,-7.42739,5.680249,-7.5467916,-1.5112085,-3.8933377,3.1935403,-0.53525865,-0.70918316,6.585385,1.8576968
381,-0.009485337,0.82633454,-2.8796291,-0.60233927,1.4646515,0.3139129,1.406784,-3.428321,3.205202,3.7697797,0.62524027,-6.8908825,-9.168147,3.9229276,10.311204,-8.401866,-3.6073837,1.8631388,6.07165,-1.9693625,-4.695056,-7.126081,-9.438811,6.6452127,-8.332296,-13.192601,0.75670034,0.70333654,1.7823603,-1.195168,-1.8156953,0.13397814,-5.6045475,0.868385,1.6933197,5.946358,-0.33059213,3.592359,-0.60573417,-1.6422464,-2.2758546,5.091491,-5.1401424,0.3372638,-5.277733,2.0350506,-4.0411525,0.37779552,6.3805294,1.6941832
382,-1.7368941,1.2763999,0.56974167,-3.5258589,-0.34725997,-0.7599189,-1.3194187,-1.688449,-0.8026883,0.5351269,-0.057355307,-8.129155,-7.9551215,1.5142369,6.6592298,-7.9561496,-3.5909762,3.5205455,4.82292,-4.273074,-8.4168825,-3.9107702,-8.161555,5.1101155,-3.4678822,-9.196307,1.2966511,-1.2493122,0.21644576,-1.4207288,2.079732,-2.9016593,-10.64231,-0.48598257,-3.5245855,7.8547335,-0.39702153,1.0505762,-3.4125595,0.060763262,-1.8708967,2.2623534,-5.94027,-4.138201,-3.27303,4.1580396,-1.1708269,1.8192365,6.274916,1.0424424
383,-2.0450156,-0.14118378,6.991524,2.3894162,-6.1901956,-1.7172859,0.9783171,1.8071988,4.3859053,2.335443,-3.1698523,-9.423568,-8.4677,2.190455,6.5717344,-4.3915434,0.066656664,0.7122828,7.9420176,0.4539674,-5.240388,-1.3610384,-4.7765727,2.914899,-6.519771,-9.638604,-4.6063538,5.106307,-5.481992,-2.1053224,2.9439342,-1.3832182,-6.4355903,2.8643034,-1.7615315,6.485607,4.6942024,0.085303895,1.0885016,3.7641492,0.7089654,10.169536,-5.273751,-4.5210037,-2.2784827,2.092659,-2.0233502,2.746088,4.741384,-4.1445155
384,-2.8565855,3.0314567,5.284932,1.7328808,-7.0380974,-1.8306549,0.40261978,1.7099369,4.461919,0.41563573,-1.9252847,-9.880815,-3.3018157,-0.5495943,7.1569505,-4.3019323,-1.4380219,-0.15621902,7.7040086,-1.1619644,0.3621176,-1.3508737,-6.8937745,7.538824,-5.6639595,-15.387465,1.8170127,10.064177,4.141944,-0.11949684,4.9825764,-2.3823295,-9.365472,2.110696,0.2545102,3.049765,7.567062,4.118834,0.11024522,0.54247534,-2.5181353,4.1575966,-4.6095223,-1.8735082,1.8406416,3.071154,-1.6654916,-2.0583644,3.9265616,-2.3408804
385,0.39141524,2.27361,0.010619541,0.17751296,0.8787747,-2.3527434,-1.1380931,-4.749281,-0.74606484,1.720142,0.21799293,-10.213918,-4.173499,5.9704247,6.2439423,-3.2528129,-3.3013482,4.3489814,5.0084567,-1.0877453,-5.3311944,-4.906623,-8.662687,3.980346,-5.461362,-9.401214,0.7916562,2.4442272,-0.13919502,-0.73082674,-1.7640163,-1.9679984,-6.474158,1.0301094,-0.8473454,9.0100765,1.0435859,3.3315675,-0.5071826,-0.791775,0.2346489,3.6049514,-1.0532964,-1.4461308,-4.3117514,-2.3449259,1.1340253,-1.400001,3.6656353,5.72179
386,0.6540991,4.773568,2.516566,1.4115378,-1.2175074,0.12652741,-0.0104026785,-2.668267,-0.37023383,2.9303179,-0.8421139,-6.9975395,-11.610555,0.29039642,10.760193,-5.075742,-3.4572082,1.0497233,7.1500344,-1.2643777,-2.0963209,-1.8115602,-10.284501,2.3827484,-0.44401622,-7.936953,-0.13023895,0.85181105,-2.0636897,3.1415398,-0.31857884,2.984673,-6.065193,1.3462267,0.9221615,1.2428288,0.20253703,6.9388094,-1.44724,0.13949418,-7.3350368,8.590584,-1.0699123,-4.3965015,-6.1374702,-0.47983095,-2.557711,-0.15659451,8.382913,2.2792206
387,-1.2504225,0.58762014,-1.1160198,2.125657,-7.8604155,-4.4662127,-1.1213632,5.984696,-1.4148722,0.62079126,-1.7226607,-5.657421,-6.4326386,4.9680333,11.027611,-2.3039165,1.8908103,2.46443,9.261717,1.6344928,-5.083226,0.038210068,-9.086647,2.1737473,-5.2974205,-12.621255,-4.153424,5.28342,1.7329808,-2.2203841,-1.0783166,-1.9503418,-7.8615465,3.3039484,-0.19771414,10.317512,-0.6932612,1.890478,-1.464108,1.1356469,1.0068239,5.634762,-3.7996662,-3.8320792,-4.233044,0.30926093,-4.694166,0.63448054,3.4379866,-0.69599193
