cell_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
344,-0.54974407,15.178338,-4.836705,6.7101545,0.7343809,-1.3268846,-7.315842,7.3340516,-4.624129,1.5363878,-0.94537663,-5.618722,2.8582306,11.148628,-1.4731501,-1.7457285,-4.408918,0.6746231,10.359184,-7.829058,-2.7192976,1.6864967,-6.5145264,-4.915118,-1.1002023,-2.3978848,3.1579764,0.46469176,-3.0028207,-10.898313,-10.999595,4.832899,-2.4970655,3.5183938,-2.6340985,0.9555843,0.2070322,8.74631,-5.384606,-5.1871376,-4.2172546,7.4645786,6.9402447,-8.2532015,-3.6611462,-3.9419594,-12.286518,-2.7519073,-1.0926899,-4.118551
345,-3.2279687,-0.7130641,0.32763976,-10.146588,0.3103336,-2.806032,-3.0498185,8.245739,-6.4026985,2.451712,-14.465255,6.1315374,-5.78134,0.29618266,4.687298,11.114248,-4.625645,15.019344,8.687343,-3.6490126,-4.134664,1.3824215,-8.220926,4.4334803,-7.3288283,3.3352375,-1.8291993,3.4210043,5.4200635,-2.769351,-15.1514,-9.567172,-12.281594,-2.0575314,-1.311602,0.7279291,-0.51525193,5.2512345,-9.07179,1.9750015,-7.7220583,2.8519323,14.327517,-8.226706,-6.6149335,0.26827466,-8.999255,-2.0556302,6.4515476,-5.3111567
346,3.6946194,13.555912,-7.309379,-2.1327114,-0.12784436,-4.6250405,4.9317174,0.6140856,1.2571222,4.659122,-9.7811365,-4.5685983,-4.8642225,6.761814,-1.6994488,-2.0364394,0.351556,5.7648892,6.616897,-7.3143787,-3.3012466,-7.2977905,-1.3313955,3.8443923,-10.269123,4.4696527,8.649732,-4.1677175,-3.4557486,2.3020408,6.172537,1.0567069,-5.9791203,5.493669,-8.393725,9.043913,5.3335958,1.2141267,-2.372139,7.501595,-1.370819,-7.7695227,2.9835365,-1.650221,-5.4995756,3.6422005,-4.8987637,1.1301163,-3.3909075,1.7501923
348,-6.056086,9.274523,0.67602545,2.6570208,-4.256529,-0.9684148,-8.945546,10.040466,-8.16859,1.6292601,-7.255131,-0.89447194,5.8962455,1.6031549,15.821182,9.950928,-3.2938893,9.81368,10.319506,0.50567013,-3.1357012,8.329267,-6.2790785,-10.468855,-6.3644156,2.9123814,7.5042686,0.11747345,-5.7551494,-6.790785,-9.608329,-12.110169,-10.402764,-12.082748,-4.10997,-7.5419207,3.7521384,-1.5168229,-8.380709,-7.8750997,-12.287439,17.472845,12.52529,-11.480482,-3.01536,1.8249539,-8.495785,2.3105116,1.4963871,-4.536286
349,1.8795761,5.0043964,6.961654,-3.8473961,5.742004,-2.7226667,0.25571123,4.58607,4.6578045,-1.85825,-10.2187,3.6638975,-19.817183,3.3830059,2.6268964,6.6396427,-3.3049054,-0.0048060734,11.005581,0.4854908,-1.7230126,-3.0998144,-8.993994,-5.6106014,-18.1959,-1.1594318,5.7597656,4.651984,0.6241247,1.2513102,-3.9624455,0.004527385,-14.59869,-2.4744816,-7.25614,2.1760352,1.5779642,7.5333195,2.3869097,1.5042752,-2.6555204,-0.3173518,3.610787,-2.7323165,-5.2670164,-1.9296638,-17.915283,6.4177976,3.6274724,-6.2712784
350,-1.1361866,4.650948,4.3176436,-0.984614,-4.410936,-7.4714074,7.30416,-1.8130729,3.753647,2.0459173,-5.0735,3.98393,-2.945006,9.399674,-3.0335557,0.3200963,-12.324728,0.4284924,5.212263,-8.419778,-1.7209194,-12.530499,-3.5072463,10.029546,-6.6649456,-1.6793746,8.393224,8.399151,-1.3540547,-1.8773966,1.9616402,-6.3710737,-6.6694355,11.621311,-5.2819567,-0.2833776,9.390494,12.165111,-5.0706487,14.273217,-8.764921,-2.0176535,5.1565437,-5.415394,-1.7478315,-0.014701978,-0.28348324,-0.05511727,-1.9213381,6.166863
351,4.5793962,4.693345,0.49534735,1.5011247,-4.588439,-3.4930868,-15.190628,-4.4804378,-0.48538876,9.111228,-17.53033,4.621705,4.356172,12.328017,-4.6545835,2.2548192,-6.425097,1.4251804,1.9642067,-0.27559558,-3.9418302,1.6238054,-5.609762,8.266685,-5.568413,0.4231784,1.4502323,-3.2513125,-2.0885324,3.9534934,-3.20754,-0.41523302,-0.9980099,7.787226,-9.34279,0.14904931,-7.2003856,10.20006,5.444998,-1.3668535,0.63517565,-4.6341023,3.311782,-6.149113,-2.5735855,1.7549834,-2.0673249,-2.048874,4.4135346,4.9848976
352,2.847919,13.183895,-8.883618,3.1465964,0.86425465,-8.146336,-6.976511,-2.1714168,-1.5183796,0.118816495,-2.760323,-2.0883293,-0.46651432,7.6290855,-0.7397464,10.433711,-5.7972856,9.254032,6.956936,-13.55183,-10.429793,-5.3679385,-6.0944133,4.292844,-6.0597053,-1.2856953,5.7797318,-5.5009165,0.40356424,-0.09685174,10.635446,-3.0202744,-1.9989716,6.4895496,-8.302374,9.649328,7.1345716,2.7351322,4.5210037,7.009213,-11.766162,-10.876923,5.3076982,-0.7030274,-4.881174,-0.82909393,-4.8678765,4.9053416,-9.93374,5.127992
353,-4.33262,2.3649237,11.014936,-5.9833674,-7.0673637,-3.0305471,4.317861,11.281441,4.812414,-3.7379344,-7.0818186,6.96997,-3.792796,-6.722408,0.32689068,2.6673813,-7.5545526,5.083028,14.022409,-6.7595577,5.978473,-7.520315,0.1446295,-13.719214,-13.123093,0.72026676,3.704974,3.910559,-2.9745939,-1.7287047,-11.631533,-3.8601,1.4286971,-2.5782309,-8.216241,-3.307248,6.4661636,8.29841,-7.1020207,0.0732376,2.872248,3.2303498,4.56517,0.7076838,5.2968583,0.3615246,-7.847556,-0.20341101,0.27979907,-7.5894294
354,10.994327,6.8829722,-3.6676853,2.4936407,2.7961047,-1.1188458,-7.8399897,1.0511926,3.7703326,4.843382,-5.2137384,5.516313,-3.3736916,10.278211,-5.606097,2.767413,2.0060475,3.2131124,5.560785,-3.04298,-2.829432,7.9810057,-2.7613294,0.17596474,-9.404307,3.4318516,7.883927,4.9435277,-10.777436,-1.6603754,2.1290946,-1.9588814,-3.8476565,9.136709,-5.897235,7.7200813,-0.357256,0.09317272,-2.6866522,-1.3174769,3.3967404,-0.13811366,8.925966,-7.439063,-7.924891,-4.3892436,-8.024296,-5.166007,-1.7664797,-1.3408617
355,3.7313328,12.161279,2.0660372,1.4217124,-1.9938856,0.37631708,-10.844698,7.8021317,0.95353556,9.646219,-14.20183,-0.18547909,0.91663647,-1.8274773,-4.8473506,-2.234026,1.4939622,10.452677,5.3437357,-12.510724,8.121897,-3.747102,-3.41999,-6.9592314,-9.898905,5.665855,7.4367194,3.8409164,-2.5529537,-2.5475867,2.6721435,-6.497382,-1.7919077,6.719898,-6.3250685,9.501967,-6.532073,12.866491,-3.7035577,3.293365,2.263623,-9.61542,4.9302745,-12.094336,-7.0400386,10.297085,-8.030113,0.10676988,9.536365,0.8568632
356,-2.460147,5.7753415,-12.0019,-8.148903,-10.757967,-5.213884,-14.709545,2.5183496,-2.7374337,2.225639,-6.2548594,-5.2341413,-0.9927028,-0.07909265,-0.8110644,1.8119382,-3.622095,8.100189,12.397991,-9.505384,-5.4132547,-3.0610015,5.430669,-7.321959,-3.548712,1.934233,4.205877,-2.4945245,-7.9158893,-3.0692291,-8.488259,2.505188,-10.451145,5.6107674,-5.858628,1.4927087,-3.8245022,8.77261,-5.74237,2.0429506,6.1133394,2.2241423,1.899627,-3.5701919,-6.360583,-8.361731,-5.7737994,-13.330866,0.44929686,4.6202626
357,3.127714,7.6296864,-5.2025943,-2.8335962,-10.046789,-0.48790482,-0.16852565,-0.16806448,-4.6019025,5.2396636,-14.2616825,8.50318,-4.494491,8.691115,3.496921,-0.69712806,-11.053799,7.031767,11.667883,4.1930523,0.81344193,3.1378393,2.6390848,-4.3326507,-9.101732,-4.5053873,3.1226368,4.541279,-5.2711983,-0.88695234,-4.3532515,3.2588992,0.96615696,-0.24071592,-11.184663,4.4527307,1.5120716,1.113987,-0.7004655,-7.7549324,2.163805,10.549394,3.270094,-3.508017,-5.690465,-1.6334776,-1.2702627,-10.556414,-0.048545,-6.2704315
358,4.2173,13.956362,-2.697046,-6.9232163,-6.4673157,-1.8114964,-3.4129755,-4.1347656,-1.5603096,0.73001224,-6.8384337,2.635438,-1.491495,9.185417,0.02879902,2.246354,1.4708724,8.487386,6.6032825,-9.279114,0.90643716,4.5017858,-7.0707197,-3.8527796,-13.429219,-2.9436235,7.0500503,-0.6341216,1.9739977,-5.2536097,-0.7097876,-0.46238443,-2.7880464,1.5773875,-10.749904,3.0615275,3.0207493,2.8463063,-2.6265223,3.8265734,-0.18216158,3.9376378,0.03472431,-6.0939116,2.8520062,4.925203,4.539936,-0.59357804,-0.9838609,1.4769012
359,-0.24641702,8.061549,-2.0708263,6.841926,-2.2580285,-5.3247933,-17.65288,0.0835575,1.9691179,-0.12382776,0.74911296,1.3070027,2.2819192,2.6701334,-0.5998508,1.3905501,-0.15680183,5.411729,4.7065644,-10.185756,-2.2929864,-5.782151,-5.2103705,5.292794,1.4498683,-7.6608267,-5.7710896,-10.588853,-1.2283068,-10.4919815,1.1106302,-7.5897403,-11.964666,11.776958,-11.896509,6.8049197,-2.366695,9.172636,-1.1899827,2.3452249,-5.8045835,4.7401876,5.835129,-10.759145,-3.85068,2.1140175,-8.709167,2.197454,4.099619,-3.5265462
360,6.073317,11.208388,-11.477629,-1.7500253,-4.252097,-7.1825495,4.237844,-2.358155,6.4005623,-3.8765416,-3.853432,2.9748127,5.0822654,9.452491,-0.70349234,2.4537833,-7.809981,6.2577763,7.1618204,-15.772124,-6.9788227,-5.5721016,0.34968632,8.7176695,-5.7506504,-3.2335024,15.327409,0.64697367,-5.404757,-0.5330907,6.5634146,-2.343218,-5.589909,1.6703689,-12.208683,2.2959752,11.519292,-4.582797,0.46363857,7.3353834,0.032613836,-6.3619347,-1.9487429,0.8404348,-1.3313841,3.9213114,8.095036,-7.4921956,-2.4889703,0.90831727
361,2.8256614,5.5957265,-2.7646158,0.35440212,-6.822328,-5.4657845,-5.4731717,1.6821623,-7.8694053,5.111723,-5.515198,4.6196175,10.905696,5.247003,2.4608672,14.621474,0.018805481,6.132702,-1.5776788,-0.83787185,-6.478524,-5.2730975,-3.390676,6.410479,-0.36932734,2.5898962,9.82101,2.574176,-1.9736295,-2.464214,1.1579807,7.445785,-6.348402,0.009378798,-0.2009889,3.3354018,0.7936199,4.8246517,2.5837545,-0.21215427,-0.22570732,6.891231,-2.6958609,-1.750149,-5.370185,3.0615585,-6.495776,12.191191,5.1034174,-0.7767881
362,3.2662005,9.59452,-2.7060375,-5.5553527,-2.407641,-5.5601077,4.088585,4.066605,-1.85583,-4.8450375,-16.114529,11.674557,-1.8981503,4.3482475,-3.560297,2.932397,-0.8875182,6.61858,11.246923,-1.2228336,1.7921689,6.9227595,0.30445302,-11.44185,-8.776214,-0.65301645,0.42893332,-1.3355527,-3.4640589,-3.2399306,2.5591588,0.40635234,-6.163315,-0.92406636,-4.0040803,3.997391,7.3204474,0.05927303,7.2955523,0.91960686,1.5818758,7.306949,-3.4978101,-4.840519,-2.2660868,2.2390368,-2.6428258,-7.0537987,0.6693035,-2.908129
363,-2.540285,-3.5872374,-7.108082,-13.632862,-9.505173,-8.976368,4.6241717,-1.0446019,2.4671347,-6.2862782,1.2058257,11.858377,-1.9880562,19.53192,-1.94479,3.4389315,-8.338482,-13.093367,7.9377623,-16.13679,-5.1520553,-10.105861,-2.7563174,8.306983,-13.1988325,2.612005,12.315639,5.546821,-6.84263,3.2998064,8.660967,13.327107,-9.364321,10.841529,-4.4844875,-2.44872,8.179652,3.6712,0.9883108,15.572141,-8.955012,0.36781138,9.278766,-2.15973,-3.5327134,-1.8160475,9.397716,-9.585893,-8.632414,1.3715782
364,-1.0193062,10.279108,7.474814,-2.9219878,-4.211067,-6.019655,-2.1292384,-0.087805524,5.2901435,-1.4476347,-4.0385475,8.943928,1.8907021,3.1976159,5.9878473,1.9735856,0.5715317,-4.8745112,15.762195,1.8389454,-1.4614354,-4.4177585,-13.003566,0.41051453,-6.2325215,-1.550658,-2.981639,1.3426197,-2.9891055,-7.3253727,-2.9951034,3.100004,-9.65188,1.7612537,-4.452926,-5.424309,-1.2063758,-2.6080704,-1.2051703,0.2890283,-1.7560246,4.770226,12.785379,-3.8102455,1.7031381,-2.6447597,-5.4794345,-7.106362,-5.0815067,-0.5227919
365,-8.6142845,7.521908,-3.6132596,-4.957787,-4.481948,-2.4038866,3.9491222,10.731718,-4.82292,0.3585183,-1.483069,-5.688533,-6.724831,0.022599146,-0.57802534,8.502648,0.01710993,2.335863,8.3471365,-5.574852,-6.5132504,-2.07133,-2.1262267,-5.8664155,-9.698156,-14.120576,4.407889,8.325299,1.1683668,-4.2571864,-10.136323,-13.860452,-15.7502,3.2421904,-5.5462437,6.6188855,7.9218707,17.836214,-2.80054,5.6185546,-0.3744154,10.250632,11.599391,-16.106009,-8.066725,-13.546038,-11.988292,-1.6173913,-8.73199,5.1831822
366,-11.450607,8.02569,0.66598743,-0.06351819,-2.974579,-10.0386505,1.8656572,3.602487,-4.2856603,-0.089533105,-10.222399,-4.1686277,-9.608556,3.854356,3.3762326,-2.9412272,-9.947681,13.684219,9.273589,5.047595,4.594068,-4.173289,0.27406636,-4.154596,-13.6781,0.057271373,10.078584,4.7056093,3.2820935,4.417858,-6.9546394,10.515372,0.49591473,-1.8936983,0.8879589,-1.2797301,4.7457685,-0.7899378,-10.826513,0.09766775,2.3538253,10.303042,5.0069337,-0.74746674,-4.1952376,-7.19465,1.668739,-10.144595,7.888092,-2.9781644
367,0.9633001,11.48619,1.6848509,1.0863336,-5.3450494,-5.6713557,-2.634723,-7.9897585,4.6625285,6.163779,-16.201197,0.29702097,5.0712876,2.3748229,2.3923159,4.5076137,-7.4575663,5.145756,7.6642494,-8.495402,-1.0177479,-4.6225777,-3.557283,-3.4118419,-10.582947,-0.25683892,4.1390014,-0.6427154,1.3698221,-3.7422686,6.914072,11.015884,1.4288641,2.102005,-3.2712882,-6.106079,-1.9525155,3.2373295,1.3278304,5.7223616,-3.0816453,4.602139,3.7225733,-8.370102,-5.2355833,-7.728538,4.8150125,-4.1032963,-1.1854426,-3.6292455
368,-2.469237,9.057335,-17.366638,0.32615483,-3.6442964,-3.2655804,0.60742444,4.928806,-1.6057101,-1.4312613,0.9350397,-0.503684,4.2756143,-2.0462947,-1.2975614,6.6943607,-2.922901,14.393887,12.5282755,-11.454381,-12.248333,1.334037,-10.341594,-1.8073777,-6.912069,-2.7409294,4.3964977,-8.416237,1.5798572,-5.4359617,5.0455647,-12.469349,-9.803156,0.24754745,-2.835538,1.1319193,3.135093,7.5122585,-2.700749,2.1735504,-3.9409559,-0.9653879,9.205937,-10.304815,-9.698622,-0.3197059,-4.5695353,-1.2578619,-5.845115,-1.980458
369,-0.3492779,19.77896,-13.339194,-6.6089587,-7.111252,-5.576686,-4.6444526,8.638983,7.220343,-10.052688,-8.110217,5.231622,4.388153,12.317099,-3.2274735,10.600791,-4.3724737,17.57737,11.814779,-15.66488,1.8801209,9.604415,5.544253,-1.9923807,-6.5917435,-15.3874035,19.080482,-6.447331,-14.386151,4.810827,2.1061542,7.2445045,-12.208252,4.6986237,-6.7755523,9.143938,1.7813245,4.727089,1.5942142,5.766253,3.6530204,4.789918,-3.2669683,-3.4248307,-3.700932,-8.27368,-5.0521097,2.213519,-5.4644856,-1.1475798
370,-4.3504906,9.840183,1.912318,0.09094043,-5.8762884,-4.776836,-18.758383,3.8800535,7.922457,-1.2202959,-7.8054757,6.638042,-0.7537606,2.8323936,-4.797977,6.630599,4.3663077,-2.9299617,-0.31186554,-8.064104,4.474123,12.387197,-9.633015,0.16144004,-6.4850845,2.2673266,6.8921013,-1.4736084,-2.6166039,-6.409763,-15.284807,2.6933863,-8.610395,5.505231,-0.26202977,4.344091,-2.3271945,1.3686589,5.6999183,4.8282995,7.9759526,-2.5237389,-4.505114,-12.213041,-9.363481,4.010746,-11.1277485,3.1275983,1.6134574,8.168771
371,0.10275011,13.428435,-7.580545,4.7246633,-0.11386699,-6.8738227,-3.4250684,11.202578,1.4040531,-6.1613703,-0.54027027,3.7219784,2.1208522,4.647515,-4.520841,20.890734,1.0085051,7.5162625,5.276759,-12.353974,-4.44701,-3.4260504,-3.192735,3.3082328,-6.984329,-0.9262527,16.545341,-4.724618,-9.716222,4.5041203,6.1536794,-4.898994,-7.792453,1.2295959,-4.7497716,5.977499,-0.5451882,3.1378524,-1.6837716,9.902013,-1.7684915,4.1525235,-0.6886395,-6.1684585,-8.858578,-0.26475343,-10.299061,4.6604137,-9.24041,2.3472795
372,14.2243185,9.751179,-8.624006,-0.97434574,0.2778415,-1.0852349,8.554113,9.277815,4.040725,-6.2656865,-2.9381413,-3.97705,-4.548182,16.65616,3.3029292,-7.7873554,-0.05529556,0.566463,12.41473,-17.250721,-0.39274564,4.7960258,3.1305468,-1.0583689,-9.745633,-6.4108486,6.7776446,-0.2865773,-3.1659768,12.217521,7.177184,-2.5675242,-21.249762,-5.4716372,-11.229083,4.519124,7.3760643,2.5494285,11.857815,6.8690257,-2.0031383,-7.900793,2.1958842,-5.265087,-3.4252167,-0.5924833,1.0241101,2.63784,6.939281,8.85742
373,7.3162794,17.71173,-7.6954284,2.6626549,-2.7966611,2.7414372,-5.876143,2.1987336,7.0502133,1.2303507,-12.759014,13.053517,10.472137,2.8393204,-1.7475184,-1.8530693,-2.1452658,-4.344275,-0.5306145,-2.8146284,-1.1617104,1.8754697,-3.5613656,-0.15535925,-9.113021,2.680666,3.6236682,-3.4850597,-6.4503756,0.5792919,4.349675,0.70911086,3.667082,8.631944,-1.679991,8.17833,-0.5194289,14.131265,7.134861,2.7999926,9.906932,-0.31089562,-3.7681425,-10.112769,-3.333421,6.4248323,-3.6178796,-8.77956,-2.9053671,-4.2338843
374,4.0384173,4.931451,5.154988,3.4590025,-0.5168498,-4.1356854,-3.457836,6.558446,-4.692011,-3.0662017,-1.3750777,8.74331,-0.77644724,1.2153672,2.0715277,5.46749,-3.2087042,3.9922292,8.694165,-14.4662075,-2.6713333,1.9161825,-0.6990294,-2.1419158,-4.8792796,-5.8221817,11.73516,2.5197809,-9.290707,11.770237,0.9437518,-4.101576,-12.255556,-8.885907,-3.6798384,6.8648877,6.591221,5.145339,0.06565712,2.4233794,5.393775,3.865111,-3.519092,-2.0591052,1.3072374,10.303365,-3.2234497,6.127853,5.095568,6.4194655
375,0.89391136,4.0110264,-8.318886,4.088075,-0.15250559,-5.080019,-5.0218983,2.6819677,8.643551,-2.1971056,-12.510586,4.2025657,9.150306,7.0363297,-3.1301932,-2.9682636,-4.3409915,5.0645113,14.7674055,-6.7213955,-4.7311053,8.381728,-2.7346358,-1.8673903,-7.8824706,-10.626199,6.6981854,3.4721828,-6.426098,-0.015507464,4.759867,-6.9791527,-4.2967,6.02626,-6.86548,16.496569,-1.8495604,-0.23384774,2.02605,2.7514527,-0.96526694,3.862125,5.529233,-13.081022,-7.780884,-2.1938877,-0.98767465,-6.1674676,-6.19001,2.8013778
376,-6.8878665,8.415663,-6.6928368,6.2023168,-1.4613665,-4.82269,-19.018509,-8.714611,3.2059166,3.2121663,-15.414843,4.024997,11.6663265,13.123406,-1.3639339,-0.5630843,-1.8923662,4.460664,2.2895503,-11.930051,-10.561638,1.2819633,-11.943307,-0.5324001,-2.4285908,3.3885298,0.86693317,-8.678797,0.3908177,-4.5388484,5.7703977,2.2807038,-4.2715993,3.7893631,-1.992251,11.207122,-8.63665,1.7625048,6.3040466,-3.929489,-6.6461,5.441992,6.612632,-8.160023,-13.07975,7.733414,-11.170272,-4.2023635,-2.6067746,-2.7304876
377,-1.2999687,6.926135,-2.388834,3.0472047,1.089506,-5.407871,-3.0023022,-3.6708953,-0.19056363,9.603089,-11.711158,-0.10927776,-0.78049093,2.50453,-2.560596,9.435026,6.8914013,3.159326,-2.3419268,5.663348,4.338558,-5.6715446,0.426293,-2.846454,-12.099383,1.8784125,7.4008036,10.182435,-4.7125816,2.4482348,-5.641542,10.546588,-0.84846467,5.7583437,-3.296103,-1.2948296,3.1169858,-0.6777969,7.4545503,0.03815484,7.6895375,11.103572,5.425727,-5.009282,-4.911771,-2.9070134,4.849201,-1.3863937,0.5672836,-3.8457518
378,4.3830595,5.25135,-6.2202215,12.75737,-4.811151,2.03976,-6.9218793,6.3518653,-2.2706275,0.5096154,-5.777568,6.7782435,4.857958,12.775513,0.50767803,4.396074,-5.040138,2.2636843,3.7849596,-6.015149,-2.2569501,-11.271938,4.6873546,-11.599186,-6.4633665,3.2901268,-1.327578,-6.650261,0.9953574,-3.0583196,-7.484216,12.172528,-2.2124474,-6.953842,-6.209795,6.193821,0.8774514,3.1964414,4.2873034,6.5715766,-6.720925,0.029214714,3.221463,-5.2919025,-2.6908119,-5.580706,-5.4049106,-5.073658,-6.0056443,-9.577313
379,-12.73603,1.1036875,-8.696969,0.75652146,-7.9857283,-11.2155695,-11.837928,0.57004577,-7.03911,4.3021674,-1.3412509,-2.179204,-1.0687761,2.3615549,-0.60570985,0.6867994,-3.0950735,15.576838,6.1400213,-13.843979,0.73542726,-3.3045523,0.4472453,-6.692813,-14.066208,-6.1440945,7.643402,5.9179115,-1.53914,0.21279897,0.2917117,-7.7960157,-10.25675,-0.038160056,8.010105,5.5306096,10.011746,3.7350779,9.662434,2.9998877,-6.4616194,0.8885716,3.5562623,-1.4683788,-4.5837154,3.7149835,7.3704696,7.1179876,-1.5565631,-2.607309
380,1.420962,14.173331,-6.257564,9.7379265,-3.5127268,-2.9156506,2.8506517,3.3683162,-1.3974928,-1.4343803,-9.414808,-2.3250308,0.71841747,1.2646892,0.00034229457,13.757776,0.9981989,5.672772,2.914333,-4.8518224,-17.312687,-4.3690643,-4.750099,-6.4824266,-3.7504241,-0.06693742,11.412801,-8.45785,-4.4153433,-4.045552,3.2150145,-5.0043516,-6.5143166,-1.9878913,-8.549086,0.17572378,4.2723293,5.47689,-3.6153815,4.482382,-2.7700064,0.49203452,4.921771,-11.04391,-10.352416,-0.65148824,-7.159232,4.5414476,-6.733993,-2.5927224
381,3.2545817,10.545738,-9.766005,6.123239,-6.3087964,-1.2548169,-4.292825,-4.5030155,3.2002158,0.5714797,-14.413302,2.9595296,4.09187,9.09134,-6.5346465,6.232517,9.394863,1.5623386,14.4414015,-0.49538195,-10.47214,4.287313,-4.684053,-3.216372,-0.15756881,1.8587799,11.822554,-3.9069374,-8.085105,-10.462118,0.87366056,0.38803828,-2.9340243,11.944757,-4.068939,14.15968,1.0805379,1.7786853,10.915018,-13.541304,5.7123456,18.2392,-0.43850124,-17.783617,-7.3562584,1.4413093,-9.148756,-4.97681,-3.9966204,0.7672368
382,0.7212445,6.580955,-10.251961,2.4535868,-2.047467,-4.653741,10.624539,8.025194,1.1830204,-2.007052,7.8529487,11.768705,4.5610046,1.9834855,-2.1984107,16.47769,-8.269507,9.297129,3.591295,-7.260329,-6.1638007,-15.649371,3.6191082,0.31130278,-20.86114,0.18266529,20.108011,9.515715,-15.453014,-2.206493,5.3739514,-1.0815934,-14.864208,3.819298,-1.3203852,-0.5820522,5.64571,7.814406,-2.1226633,1.7587061,-13.0943575,1.0247697,5.685519,2.002746,-5.0339556,-1.4790031,-0.24099363,-1.3783385,-1.1810282,6.3929496
383,9.3019495,11.638525,-12.449221,3.5570679,2.5893037,-8.521567,-4.9193344,-0.5193674,9.414368,-1.7702078,-2.2055619,-2.7313619,-0.21443714,9.856404,-0.35540468,3.4091563,-7.1353374,5.1254077,2.26419,-8.033239,-5.2754517,3.1742506,-5.998059,-0.3742692,-6.2054195,-0.3455042,11.663328,-5.3018875,-5.882107,0.4227557,6.8100405,3.2512548,-6.4442005,0.00036662677,-6.537997,5.7979155,10.977047,1.8387778,0.68240005,10.6402,-4.6376452,-5.280513,9.235655,-0.209587,-0.20246364,-1.9063035,-13.391142,1.7931427,-1.4260687,4.8559446
384,-0.66583264,10.995542,-4.5687075,0.42618513,-3.2317367,-7.2594004,-9.476428,5.109449,-3.6961505,-1.3522403,-12.475475,0.16162723,-7.8349595,-4.203854,2.991333,16.99761,-6.017441,4.8951855,10.203486,-4.312732,-6.693873,0.68692887,1.1388497,-12.020572,-7.541852,-0.29593205,-4.4269695,-0.20869972,-1.2840837,-9.832544,-4.6423674,1.7976614,0.26587966,-9.031525,-15.191029,2.1537828,-2.979798,4.999278,-0.013358518,-7.6841974,-5.4877763,1.1554117,18.555147,-7.02228,-6.1945252,-8.485406,-4.412719,2.2423732,-7.036205,-7.102649
385,-2.493109,6.278838,2.8441744,4.19399,-4.2715845,-1.4692,2.7087903,-0.86470413,6.611169,1.4449455,-10.050871,5.213307,-3.598206,3.3116615,0.9373053,7.7698946,3.844617,5.6444054,5.940933,2.38144,3.1659389,-3.0552244,6.1818924,-0.6047105,-8.891112,4.274788,9.567072,7.6245503,5.2395782,-1.6306869,-1.8163846,1.8928231,-9.104203,-8.087533,-2.6410844,-3.4349668,1.3122452,1.1775371,-2.9913604,4.3345585,0.6331894,3.1689386,0.0011912063,2.1667426,-1.9499694,-4.32328,2.8749037,-0.74040896,7.381903,-2.719251
386,-0.16254173,11.004824,-0.489707,-6.4079847,-11.467373,0.12592572,-1.0339007,1.3293301,-1.8001322,-6.619981,-5.6614995,-3.091195,-4.6359234,6.5325146,13.593582,2.5131001,-6.824073,18.123384,7.8812084,-7.402942,1.2354696,-0.043378003,-6.6484823,-2.3537765,-7.892905,-1.8215814,2.528726,3.0742598,4.397859,-10.06015,3.5118918,-3.5871882,-7.619989,8.677414,-4.111827,-4.386313,-2.317474,4.6865163,1.9314493,10.101152,2.4251099,-1.9958899,-1.574282,3.1585593,-0.044130992,0.9658544,2.8629792,1.9267969,-2.57958,4.663882
387,0.9651437,14.753234,-10.821316,6.112908,-0.9503426,5.751989,-12.370154,3.8662648,5.7754726,4.073622,-18.910553,-1.8298599,8.719537,8.619528,-9.74965,-0.9115176,3.5323339,6.9717507,6.747568,-9.504006,-5.979331,2.2204874,-5.447523,-4.433204,-3.4301026,-7.229613,-3.0196908,-0.5237141,-5.6901135,-3.3670535,1.5217637,-0.9613269,-4.381936,5.537136,-2.0433502,11.638769,-6.912047,10.220176,0.9734765,1.635107,3.8969204,-0.6542103,-2.5571373,-13.231692,-10.04877,5.4085145,-1.7709689,2.2860723,-0.7312664,4.329274
388,-1.4936883,15.413774,-2.0608456,0.25358933,-0.84508663,1.2934347,-14.008439,5.2590685,8.074023,-1.9183643,-16.889153,3.1793842,3.1433098,-3.3254735,0.31264925,3.3428152,1.9611651,1.4956691,7.837619,-14.651352,-1.1398269,4.983344,-11.905286,1.0034165,-8.446001,4.088277,-4.544666,-2.738925,-0.33949766,-5.1150317,5.5016766,-3.5078204,-4.0128245,5.841,-13.860913,3.34593,-3.7100408,1.9652945,1.6718332,15.426414,3.7141757,7.4651294,-3.5817983,-1.050619,-4.168266,7.832793,-11.444615,-3.592287,-4.5835886,4.161151
389,-1.7684054,13.91422,-6.5291367,3.4205174,1.4520541,-1.2871108,-6.455524,4.4765964,-3.2466033,-3.3165457,-5.464179,-3.2469406,-3.686156,2.9464214,2.9057226,5.0315843,-3.7001572,9.002247,5.308816,-3.8275683,-5.7449384,-5.3343716,-8.662035,-1.6471938,-12.654992,0.11678129,2.8652456,-5.4061403,-7.812389,0.3760007,-2.7978559,0.18030667,-6.4777565,-2.1197479,2.8556414,3.8251903,3.3782058,3.3105087,-1.7144139,8.937129,-8.379305,5.829693,6.151222,-6.6966434,-3.9581196,6.782415,-8.566756,2.437851,-2.6622295,0.6340162
